date,amount,price,sid,symbol,value
2014-03-03 23:59:59.999989+00:00,9609,21.68,29,REE,-208323.12
2014-03-03 23:59:59.999989+00:00,-154231,11.696,30,HCM,1803885.776
2014-03-03 23:59:59.999989+00:00,84385,11.8859,31,KBC,-1002991.6714999999
2014-03-03 23:59:59.999989+00:00,-6480,12.2698,32,PHR,79508.304
2014-03-03 23:59:59.999989+00:00,61681,4.695,34,TNA,-289592.29500000004
2014-03-03 23:59:59.999989+00:00,-67173,15.8654,36,HVG,1065726.5141999999
2014-03-03 23:59:59.999989+00:00,-96434,4.2403,38,VRC,408909.09020000004
2014-03-03 23:59:59.999989+00:00,201837,3.1906,41,VCS,-643981.1322
2014-03-03 23:59:59.999989+00:00,-70634,4.7999,42,ASM,339036.1366
2014-03-03 23:59:59.999989+00:00,49596,8.7373,45,D2D,-433335.1308
2014-03-03 23:59:59.999989+00:00,-102380,6.9527,46,SHB,711817.426
2014-03-03 23:59:59.999989+00:00,-280513,5.0138,48,HBC,1406436.0794
2014-03-03 23:59:59.999989+00:00,-110035,5.8889,49,SCR,647985.1115
2014-03-03 23:59:59.999989+00:00,-1464250,8.5541,50,HAI,12525340.925
2014-03-03 23:59:59.999989+00:00,30360,10.4036,52,HDG,-315853.29600000003
2014-03-03 23:59:59.999989+00:00,250380,41.9853,56,BVH,-10512279.414
2014-03-03 23:59:59.999989+00:00,-127244,5.8485,62,KDH,744186.534
2014-03-03 23:59:59.999989+00:00,-640768,5.065,63,DHC,3245489.9200000004
2014-03-03 23:59:59.999989+00:00,-21051,9.1822,67,HDC,193294.4922
2014-03-03 23:59:59.999989+00:00,-310690,9.0222,69,CTI,2803107.318
2014-03-03 23:59:59.999989+00:00,-298513,6.5803,71,VNG,1964305.0939
2014-03-03 23:59:59.999989+00:00,86174,8.2,72,ITA,-706626.7999999999
2014-03-03 23:59:59.999989+00:00,48985,9.218,73,DIG,-451543.73
2014-03-03 23:59:59.999989+00:00,74513,4.6145,74,DLG,-343840.2385
2014-03-03 23:59:59.999989+00:00,-433576,4.27,75,TSC,1851369.5199999998
2014-03-03 23:59:59.999989+00:00,-56327,9.3758,76,PVT,528110.6866
2014-03-03 23:59:59.999989+00:00,72800,3.4511,77,ANV,-251240.08
2014-03-03 23:59:59.999989+00:00,-140307,11.761,78,VCG,1650150.6269999999
2014-03-03 23:59:59.999989+00:00,-38411,20.8864,80,CII,802267.5103999999
2014-03-03 23:59:59.999989+00:00,-4676,22.2222,81,DRC,103911.00720000001
2014-03-03 23:59:59.999989+00:00,26715,7.7082,82,KSB,-205924.563
2014-03-03 23:59:59.999989+00:00,-400924,3.888,83,NT2,1558792.5119999999
2014-03-03 23:59:59.999989+00:00,26279,4.2394,84,TNG,-111407.1926
2014-03-03 23:59:59.999989+00:00,102530,4.9,86,APG,-502397.00000000006
2014-03-03 23:59:59.999989+00:00,19584,20.1807,87,TCM,-395218.8288
2014-03-03 23:59:59.999989+00:00,-48867,24.5457,89,HAG,1199474.7219
2014-03-03 23:59:59.999989+00:00,-126115,16.1493,90,SZL,2036668.9695000001
2014-03-03 23:59:59.999989+00:00,18467,15.8491,91,GMD,-292685.3297
2014-03-03 23:59:59.999989+00:00,12922,14.0826,93,VHC,-181975.3572
2014-03-03 23:59:59.999989+00:00,760,4.8008,94,TIG,-3648.6079999999997
2014-03-03 23:59:59.999989+00:00,-123753,9.0188,95,IJC,1116103.5564000001
2014-03-03 23:59:59.999989+00:00,83877,7.6738,98,DCL,-643655.3226
2014-03-10 23:59:59.999989+00:00,22596,7.7738,3,HPG,-175656.7848
2014-03-10 23:59:59.999989+00:00,2174,53.2231,4,VNM,-115707.0194
2014-03-10 23:59:59.999989+00:00,43475,9.051,5,MBB,-393492.22500000003
2014-03-10 23:59:59.999989+00:00,8895,20.2419,6,FPT,-180051.7005
2014-03-10 23:59:59.999989+00:00,9584,61.692,8,MSN,-591256.128
2014-03-10 23:59:59.999989+00:00,22232,17.1387,11,VCB,-381027.5784
2014-03-10 23:59:59.999989+00:00,-77377,7.6586,14,FLC,592599.4922
2014-03-10 23:59:59.999989+00:00,8747,23.8429,15,VIC,-208553.8463
2014-03-10 23:59:59.999989+00:00,-27866,11.89,16,HSG,331326.74
2014-03-10 23:59:59.999989+00:00,39174,9.1806,17,ACB,-359640.8244
2014-03-10 23:59:59.999989+00:00,-567,60.7908,21,GAS,34468.3836
2014-03-10 23:59:59.999989+00:00,-20008,16.3981,23,SSI,328093.1848
2014-03-10 23:59:59.999989+00:00,-68311,6.0928,25,DXG,416205.26080000005
2014-03-10 23:59:59.999989+00:00,8671,48.9526,26,PVD,-424467.9946
2014-03-10 23:59:59.999989+00:00,26276,15.9994,27,STB,-420400.2344
2014-03-10 23:59:59.999989+00:00,18209,19.7064,28,PVS,-358833.83759999997
2014-03-10 23:59:59.999989+00:00,21840,21.2058,29,REE,-463134.672
2014-03-10 23:59:59.999989+00:00,-92491,12.8397,30,HCM,1187556.6927
2014-03-10 23:59:59.999989+00:00,-4253,12.1667,31,KBC,51744.9751
2014-03-10 23:59:59.999989+00:00,-1991,12.4281,32,PHR,24744.347100000003
2014-03-10 23:59:59.999989+00:00,-57871,5.0706,34,TNA,293440.6926
2014-03-10 23:59:59.999989+00:00,42735,15.4231,36,HVG,-659106.1785
2014-03-10 23:59:59.999989+00:00,-196330,4.6946,38,VRC,921690.8180000001
2014-03-10 23:59:59.999989+00:00,-250948,3.3019,41,VCS,828605.2012
2014-03-10 23:59:59.999989+00:00,-323551,5.436,42,ASM,1758823.236
2014-03-10 23:59:59.999989+00:00,5535,8.5285,45,D2D,-47205.2475
2014-03-10 23:59:59.999989+00:00,-2729,6.9527,46,SHB,18973.9183
2014-03-10 23:59:59.999989+00:00,48573,4.8999,48,HBC,-238002.84269999998
2014-03-10 23:59:59.999989+00:00,-20042,5.7609,49,SCR,115459.9578
2014-03-10 23:59:59.999989+00:00,-21262,10.2703,52,HDG,218367.11860000002
2014-03-10 23:59:59.999989+00:00,13060,41.5433,56,BVH,-542555.498
2014-03-10 23:59:59.999989+00:00,58515,5.8095,62,KDH,-339942.8925
2014-03-10 23:59:59.999989+00:00,61225,5.1045,63,DHC,-312523.0125
2014-03-10 23:59:59.999989+00:00,-24352,9.1356,67,HDC,222470.1312
2014-03-10 23:59:59.999989+00:00,59376,8.8232,69,CTI,-523886.3232
2014-03-10 23:59:59.999989+00:00,223235,6.2096,71,VNG,-1386200.056
2014-03-10 23:59:59.999989+00:00,20512,8.2,72,ITA,-168198.4
2014-03-10 23:59:59.999989+00:00,-71942,9.7178,73,DIG,699117.9676
2014-03-10 23:59:59.999989+00:00,-206603,5.1714,74,DLG,1068426.7542
2014-03-10 23:59:59.999989+00:00,-101628,4.3615,75,TSC,443250.52200000006
2014-03-10 23:59:59.999989+00:00,124159,9.8316,76,PVT,-1220681.6244
2014-03-10 23:59:59.999989+00:00,-155458,3.4587,77,ANV,537682.5846
2014-03-10 23:59:59.999989+00:00,47244,11.5319,78,VCG,-544813.0836
2014-03-10 23:59:59.999989+00:00,-7959,21.1302,80,CII,168175.26179999998
2014-03-10 23:59:59.999989+00:00,17043,21.5384,81,DRC,-367078.9512
2014-03-10 23:59:59.999989+00:00,95410,7.1926,82,KSB,-686245.966
2014-03-10 23:59:59.999989+00:00,-65880,3.9897,83,NT2,262841.436
2014-03-10 23:59:59.999989+00:00,-30355,4.3277,84,TNG,131367.3335
2014-03-10 23:59:59.999989+00:00,-103224,5.4,86,APG,557409.6000000001
2014-03-10 23:59:59.999989+00:00,-3741,19.8955,87,TCM,74429.0655
2014-03-10 23:59:59.999989+00:00,12116,24.0912,89,HAG,-291888.9792
2014-03-10 23:59:59.999989+00:00,-42298,16.471,90,SZL,696690.358
2014-03-10 23:59:59.999989+00:00,47341,15.5375,91,GMD,-735560.7875
2014-03-10 23:59:59.999989+00:00,-23206,14.4676,93,VHC,335735.12559999997
2014-03-10 23:59:59.999989+00:00,-5233,4.8608,94,TIG,25436.5664
2014-03-10 23:59:59.999989+00:00,22506,9.1476,95,IJC,-205875.8856
2014-03-10 23:59:59.999989+00:00,-56767,7.7996,98,DCL,442759.8932
2014-03-17 23:59:59.999989+00:00,-54435,7.6783,3,HPG,417968.26050000003
2014-03-17 23:59:59.999989+00:00,-20477,57.435,4,VNM,1176096.495
2014-03-17 23:59:59.999989+00:00,-21795,9.1717,5,MBB,199897.2015
2014-03-17 23:59:59.999989+00:00,-52575,22.0091,6,FPT,1157128.4325
2014-03-17 23:59:59.999989+00:00,-10655,68.688,8,MSN,731870.64
2014-03-17 23:59:59.999989+00:00,-45082,17.7119,11,VCB,798487.8758
2014-03-17 23:59:59.999989+00:00,-76264,7.8287,14,FLC,597047.9768000001
2014-03-17 23:59:59.999989+00:00,-11486,24.3166,15,VIC,279300.46760000003
2014-03-17 23:59:59.999989+00:00,-21499,11.685,16,HSG,251215.815
2014-03-17 23:59:59.999989+00:00,-6875,9.179,17,ACB,63105.625
2014-03-17 23:59:59.999989+00:00,1275934,10.1688,19,PNJ,-12974717.6592
2014-03-17 23:59:59.999989+00:00,-5242,62.9619,21,GAS,330046.2798
2014-03-17 23:59:59.999989+00:00,-46491,17.3333,23,SSI,805842.4503
2014-03-17 23:59:59.999989+00:00,-54110,6.0928,25,DXG,329681.408
2014-03-17 23:59:59.999989+00:00,-7383,49.2644,26,PVD,363719.0652
2014-03-17 23:59:59.999989+00:00,9486,15.384,27,STB,-145932.624
2014-03-17 23:59:59.999989+00:00,-23220,19.992,28,PVS,464214.24000000005
2014-03-17 23:59:59.999989+00:00,-11790,21.68,29,REE,255607.19999999998
2014-03-17 23:59:59.999989+00:00,-92124,14.1274,30,HCM,1301472.5976
2014-03-17 23:59:59.999989+00:00,-18427,11.9795,31,KBC,220746.2465
2014-03-17 23:59:59.999989+00:00,-11688,11.7157,32,PHR,136933.1016
2014-03-17 23:59:59.999989+00:00,169,5.0706,34,TNA,-856.9313999999999
2014-03-17 23:59:59.999989+00:00,20525,15.2573,36,HVG,-313156.0825
2014-03-17 23:59:59.999989+00:00,-212975,4.8461,38,VRC,1032098.1475
2014-03-17 23:59:59.999989+00:00,-68587,3.4132,41,VCS,234101.14839999998
2014-03-17 23:59:59.999989+00:00,-205763,6.2456,42,ASM,1285113.3928
2014-03-17 23:59:59.999989+00:00,10413,8.7373,45,D2D,-90981.5049
2014-03-17 23:59:59.999989+00:00,-117203,7.4012,46,SHB,867442.8436
2014-03-17 23:59:59.999989+00:00,-73183,5.0822,48,HBC,371930.6426
2014-03-17 23:59:59.999989+00:00,-78081,6.145,49,SCR,479807.745
2014-03-17 23:59:59.999989+00:00,1357948,9.0666,50,HAI,-12311971.3368
2014-03-17 23:59:59.999989+00:00,-44296,10.6259,52,HDG,470684.8664
2014-03-17 23:59:59.999989+00:00,-23664,43.9298,56,BVH,1039554.7872
2014-03-17 23:59:59.999989+00:00,-56721,6.0045,62,KDH,340581.24450000003
2014-03-17 23:59:59.999989+00:00,-226044,5.5794,63,DHC,1261189.8935999998
2014-03-17 23:59:59.999989+00:00,-14796,9.1356,67,HDC,135170.3376
2014-03-17 23:59:59.999989+00:00,-25885,8.0271,69,CTI,207781.48350000003
2014-03-17 23:59:59.999989+00:00,-135921,6.4876,71,VNG,881801.0795999999
2014-03-17 23:59:59.999989+00:00,-62140,9.0,72,ITA,559260.0
2014-03-17 23:59:59.999989+00:00,-14651,9.6622,73,DIG,141560.8922
2014-03-17 23:59:59.999989+00:00,-256200,6.2057,74,DLG,1589900.34
2014-03-17 23:59:59.999989+00:00,-231687,4.6665,75,TSC,1081167.3855
2014-03-17 23:59:59.999989+00:00,41733,10.4176,76,PVT,-434757.7008
2014-03-17 23:59:59.999989+00:00,-1519,3.4971,77,ANV,5312.0949
2014-03-17 23:59:59.999989+00:00,-60012,12.3719,78,VCG,742462.4628
2014-03-17 23:59:59.999989+00:00,-20123,21.6991,80,CII,436650.9893
2014-03-17 23:59:59.999989+00:00,-9137,21.4408,81,DRC,195904.5896
2014-03-17 23:59:59.999989+00:00,-54178,7.2184,82,KSB,391078.4752
2014-03-17 23:59:59.999989+00:00,-20622,3.8874,83,NT2,80165.9628
2014-03-17 23:59:59.999989+00:00,-269820,4.5632,84,TNG,1231242.624
2014-03-17 23:59:59.999989+00:00,-336669,5.8,86,APG,1952680.2
2014-03-17 23:59:59.999989+00:00,-10327,20.0381,87,TCM,206933.4587
2014-03-17 23:59:59.999989+00:00,-14626,25.1793,89,HAG,368272.44180000003
2014-03-17 23:59:59.999989+00:00,-10466,16.085,90,SZL,168345.61000000002
2014-03-17 23:59:59.999989+00:00,-44091,15.7156,91,GMD,692916.5196
2014-03-17 23:59:59.999989+00:00,-7322,14.5777,93,VHC,106737.9194
2014-03-17 23:59:59.999989+00:00,-53902,4.9808,94,TIG,268475.08160000003
2014-03-17 23:59:59.999989+00:00,-9398,9.2121,95,IJC,86575.3158
2014-03-17 23:59:59.999989+00:00,-138046,8.7305,98,DCL,1205210.603
2014-03-24 23:59:59.999989+00:00,-16937,8.4429,3,HPG,142997.3973
2014-03-24 23:59:59.999989+00:00,14790,55.5205,4,VNM,-821148.195
2014-03-24 23:59:59.999989+00:00,-81333,9.9561,5,MBB,809759.4813
2014-03-24 23:59:59.999989+00:00,-25138,22.8123,6,FPT,573455.5974
2014-03-24 23:59:59.999989+00:00,15,64.872,8,MSN,-973.08
2014-03-24 23:59:59.999989+00:00,29799,18.1131,11,VCB,-539752.2668999999
2014-03-24 23:59:59.999989+00:00,30889,8.396,14,FLC,-259344.04400000002
2014-03-24 23:59:59.999989+00:00,-6085,24.6324,15,VIC,149888.154
2014-03-24 23:59:59.999989+00:00,62095,11.5825,16,HSG,-719215.3375
2014-03-24 23:59:59.999989+00:00,-26481,9.6796,17,ACB,256325.48760000002
2014-03-24 23:59:59.999989+00:00,25876,10.0685,19,PNJ,-260532.506
2014-03-24 23:59:59.999989+00:00,10344,60.428999999999995,21,GAS,-625077.576
2014-03-24 23:59:59.999989+00:00,-28010,18.3933,23,SSI,515196.333
2014-03-24 23:59:59.999989+00:00,-32646,6.5441,25,DXG,213638.6886
2014-03-24 23:59:59.999989+00:00,17760,49.888000000000005,26,PVD,-886010.8800000001
2014-03-24 23:59:59.999989+00:00,34575,16.1532,27,STB,-558496.8899999999
2014-03-24 23:59:59.999989+00:00,-4947,23.3478,28,PVS,115501.56659999999
2014-03-24 23:59:59.999989+00:00,25607,22.2898,29,REE,-570774.9086
2014-03-24 23:59:59.999989+00:00,-113218,15.8197,30,HCM,1791074.7946
2014-03-24 23:59:59.999989+00:00,56818,12.8218,31,KBC,-728509.0324
2014-03-24 23:59:59.999989+00:00,-1022885,12.2302,32,PHR,12510088.127
2014-03-24 23:59:59.999989+00:00,1579702,8.6108,33,SBT,-13602497.9816
2014-03-24 23:59:59.999989+00:00,-33780,5.2021,34,TNA,175726.938
2014-03-24 23:59:59.999989+00:00,52180,15.0362,36,HVG,-784588.916
2014-03-24 23:59:59.999989+00:00,-418592,5.678999999999999,38,VRC,2377183.968
2014-03-24 23:59:59.999989+00:00,-395513,3.8213,41,VCS,1511373.8269
2014-03-24 23:59:59.999989+00:00,-5500,6.8818,42,ASM,37849.9
2014-03-24 23:59:59.999989+00:00,1919977,7.0,44,NVB,-13439839.0
2014-03-24 23:59:59.999989+00:00,19842,8.8766,45,D2D,-176129.49719999998
2014-03-24 23:59:59.999989+00:00,-209347,8.7469,46,SHB,1831137.2743
2014-03-24 23:59:59.999989+00:00,-71926,5.2189,48,HBC,375374.6014
2014-03-24 23:59:59.999989+00:00,-117616,6.9771,49,SCR,820618.5936
2014-03-24 23:59:59.999989+00:00,35507,9.0666,50,HAI,-321927.76619999995
2014-03-24 23:59:59.999989+00:00,-89846,11.5596,52,HDG,1038583.8216
2014-03-24 23:59:59.999989+00:00,28517,42.9575,56,BVH,-1225019.0275
2014-03-24 23:59:59.999989+00:00,79694,6.0824,62,KDH,-484730.7856
2014-03-24 23:59:59.999989+00:00,-1597,5.6189,63,DHC,8973.3833
2014-03-24 23:59:59.999989+00:00,-28045,10.1144,67,HDC,283658.348
2014-03-24 23:59:59.999989+00:00,-137441,9.6193,69,CTI,1322086.2113
2014-03-24 23:59:59.999989+00:00,135923,5.9315,71,VNG,-806227.2744999999
2014-03-24 23:59:59.999989+00:00,7913,9.9,72,ITA,-78338.7
2014-03-24 23:59:59.999989+00:00,32402,10.4396,73,DIG,-338263.9192
2014-03-24 23:59:59.999989+00:00,-276683,7.4786,74,DLG,2069201.4838
2014-03-24 23:59:59.999989+00:00,315216,4.3919999999999995,75,TSC,-1384428.6719999998
2014-03-24 23:59:59.999989+00:00,-44612,11.4594,76,PVT,511226.7528
2014-03-24 23:59:59.999989+00:00,-271787,4.0352,77,ANV,1096714.9024
2014-03-24 23:59:59.999989+00:00,-51011,13.1356,78,VCG,670060.0916
2014-03-24 23:59:59.999989+00:00,-4360,22.3493,80,CII,97442.948
2014-03-24 23:59:59.999989+00:00,34079,21.6361,81,DRC,-737336.6518999999
2014-03-24 23:59:59.999989+00:00,-20518,7.5535,82,KSB,154982.713
2014-03-24 23:59:59.999989+00:00,-130463,3.8363,83,NT2,500495.2069
2014-03-24 23:59:59.999989+00:00,110688,4.5632,84,TNG,-505091.4816
2014-03-24 23:59:59.999989+00:00,-279672,6.5,86,APG,1817868.0
2014-03-24 23:59:59.999989+00:00,-12621,21.5356,87,TCM,271800.8076
2014-03-24 23:59:59.999989+00:00,-33529,26.8185,89,HAG,899197.4865
2014-03-24 23:59:59.999989+00:00,35223,16.5997,90,SZL,-584691.2331
2014-03-24 23:59:59.999989+00:00,-640408,16.0272,91,GMD,10263947.0976
2014-03-24 23:59:59.999989+00:00,18209,14.5777,93,VHC,-265445.3393
2014-03-24 23:59:59.999989+00:00,-250416,5.5809,94,TIG,1397546.6543999999
2014-03-24 23:59:59.999989+00:00,54218,9.5342,95,IJC,-516925.25560000003
2014-03-24 23:59:59.999989+00:00,56350,8.328,98,DCL,-469282.8
2014-03-31 23:59:59.999989+00:00,83402,8.5226,3,HPG,-710801.8852
2014-03-31 23:59:59.999989+00:00,20023,54.3718,4,VNM,-1088686.5514
2014-03-31 23:59:59.999989+00:00,107239,9.7751,5,MBB,-1048271.9489
2014-03-31 23:59:59.999989+00:00,47799,23.1336,6,FPT,-1105762.9464
2014-03-31 23:59:59.999989+00:00,21413,63.282,8,MSN,-1355057.466
2014-03-31 23:59:59.999989+00:00,57897,17.6546,11,VCB,-1022148.3761999999
2014-03-31 23:59:59.999989+00:00,-14158,7.8855,14,FLC,111642.909
2014-03-31 23:59:59.999989+00:00,-545906,23.685,15,VIC,12929783.61
2014-03-31 23:59:59.999989+00:00,117594,11.07,16,HSG,-1301765.58
2014-03-31 23:59:59.999989+00:00,104804,9.5127,17,ACB,-996969.0108
2014-03-31 23:59:59.999989+00:00,67268,10.1354,19,PNJ,-681788.0872000001
2014-03-31 23:59:59.999989+00:00,18488,60.428999999999995,21,GAS,-1117211.352
2014-03-31 23:59:59.999989+00:00,19481,18.3933,23,SSI,-358319.8773
2014-03-31 23:59:59.999989+00:00,115872,6.3185,25,DXG,-732137.2320000001
2014-03-31 23:59:59.999989+00:00,-3801,51.7588,26,PVD,196735.1988
2014-03-31 23:59:59.999989+00:00,45070,15.4609,27,STB,-696822.763
2014-03-31 23:59:59.999989+00:00,20526,19.278,28,PVS,-395700.22799999994
2014-03-31 23:59:59.999989+00:00,62120,21.6123,29,REE,-1342556.0760000001
2014-03-31 23:59:59.999989+00:00,57405,15.4518,30,HCM,-887010.579
2014-03-31 23:59:59.999989+00:00,50413,12.6347,31,KBC,-636953.1311
2014-03-31 23:59:59.999989+00:00,110265,8.3538,33,SBT,-921131.757
2014-03-31 23:59:59.999989+00:00,210618,5.0727,34,TNA,-1068401.9286
2014-03-31 23:59:59.999989+00:00,-849813,14.1517,36,HVG,12026298.6321
2014-03-31 23:59:59.999989+00:00,-10101,5.9062,38,VRC,59658.5262
2014-03-31 23:59:59.999989+00:00,228328,3.5616,41,VCS,-813213.0048
2014-03-31 23:59:59.999989+00:00,-22304,7.0553,42,ASM,157361.4112
2014-03-31 23:59:59.999989+00:00,149141,6.9,44,NVB,-1029072.9
2014-03-31 23:59:59.999989+00:00,91769,8.7025,45,D2D,-798619.7225
2014-03-31 23:59:59.999989+00:00,113137,8.5226,46,SHB,-964221.3962000001
2014-03-31 23:59:59.999989+00:00,208322,5.1961,48,HBC,-1082461.9442
2014-03-31 23:59:59.999989+00:00,-11586,7.6172,49,SCR,88252.87920000001
2014-03-31 23:59:59.999989+00:00,-1393455,8.633,50,HAI,12029697.014999999
2014-03-31 23:59:59.999989+00:00,-12904,11.8708,52,HDG,153180.8032
2014-03-31 23:59:59.999989+00:00,-268293,40.571,56,BVH,10884915.303
2014-03-31 23:59:59.999989+00:00,37361,6.5503,62,KDH,-244725.7583
2014-03-31 23:59:59.999989+00:00,29297,5.8564,63,DHC,-171574.9508
2014-03-31 23:59:59.999989+00:00,-159055,12.1186,67,HDC,1927523.9230000002
2014-03-31 23:59:59.999989+00:00,280571,7.8945,69,CTI,-2214967.7595
2014-03-31 23:59:59.999989+00:00,-431251,8.0632,71,VNG,3477263.0632
2014-03-31 23:59:59.999989+00:00,18872,10.6,72,ITA,-200043.19999999998
2014-03-31 23:59:59.999989+00:00,-15795,10.5507,73,DIG,166648.3065
2014-03-31 23:59:59.999989+00:00,-40397,7.7969,74,DLG,314971.3693
2014-03-31 23:59:59.999989+00:00,-10223,4.3005,75,TSC,43964.01150000001
2014-03-31 23:59:59.999989+00:00,153266,10.5478,76,PVT,-1616619.1148
2014-03-31 23:59:59.999989+00:00,-102482,4.381,77,ANV,448973.64200000005
2014-03-31 23:59:59.999989+00:00,73641,12.9065,78,VCG,-950447.5665
2014-03-31 23:59:59.999989+00:00,45390,22.4305,80,CII,-1018120.3949999999
2014-03-31 23:59:59.999989+00:00,19875,22.0757,81,DRC,-438754.53750000003
2014-03-31 23:59:59.999989+00:00,133452,7.6051,82,KSB,-1014915.8052000001
2014-03-31 23:59:59.999989+00:00,242374,4.092,83,NT2,-991794.4079999999
2014-03-31 23:59:59.999989+00:00,405292,4.2982,84,TNG,-1742026.0743999998
2014-03-31 23:59:59.999989+00:00,198033,6.5,86,APG,-1287214.5
2014-03-31 23:59:59.999989+00:00,77768,20.3234,87,TCM,-1580510.1712
2014-03-31 23:59:59.999989+00:00,57517,25.6338,89,HAG,-1474379.2746000001
2014-03-31 23:59:59.999989+00:00,122287,15.1199,90,SZL,-1848967.2112999998
2014-03-31 23:59:59.999989+00:00,2592970,4.316,92,AMV,-11191258.52
2014-03-31 23:59:59.999989+00:00,51329,15.1278,93,VHC,-776494.8462
2014-03-31 23:59:59.999989+00:00,20493,5.941,94,TIG,-121748.913
2014-03-31 23:59:59.999989+00:00,43502,9.4053,95,IJC,-409149.3606
2014-03-31 23:59:59.999989+00:00,260786,7.547999999999999,98,DCL,-1968412.728
2014-04-07 23:59:59.999989+00:00,321597,8.7615,3,HPG,-2817672.1155
2014-04-07 23:59:59.999989+00:00,85180,57.0521,4,VNM,-4859697.8780000005
2014-04-07 23:59:59.999989+00:00,555433,9.4734,5,MBB,-5261838.9821999995
2014-04-07 23:59:59.999989+00:00,161974,22.0091,6,FPT,-3564901.9634000002
2014-04-07 23:59:59.999989+00:00,-227009,59.466,8,MSN,13499317.194
2014-04-07 23:59:59.999989+00:00,209931,17.8265,11,VCB,-3742334.9715
2014-04-07 23:59:59.999989+00:00,130238,8.5095,14,FLC,-1108260.261
2014-04-07 23:59:59.999989+00:00,-41390,11.275,16,HSG,466672.25
2014-04-07 23:59:59.999989+00:00,516048,9.2902,17,ACB,-4794189.129600001
2014-04-07 23:59:59.999989+00:00,428065,9.9681,19,PNJ,-4266994.7265
2014-04-07 23:59:59.999989+00:00,54659,64.4093,21,GAS,-3520547.9287
2014-04-07 23:59:59.999989+00:00,5328,18.3309,23,SSI,-97667.0352
2014-04-07 23:59:59.999989+00:00,-311139,5.9048,25,DXG,1837213.5672
2014-04-07 23:59:59.999989+00:00,21632,53.006,26,PVD,-1146625.792
2014-04-07 23:59:59.999989+00:00,-909153,15.0763,27,STB,13706663.3739
2014-04-07 23:59:59.999989+00:00,2528,20.9202,28,PVS,-52886.265600000006
2014-04-07 23:59:59.999989+00:00,-570070,21.409000000000002,29,REE,12204628.63
2014-04-07 23:59:59.999989+00:00,-21028,15.3046,30,HCM,321825.1288
2014-04-07 23:59:59.999989+00:00,173137,11.7923,31,KBC,-2041683.4451
2014-04-07 23:59:59.999989+00:00,615357,8.2253,33,SBT,-5061495.932100001
2014-04-07 23:59:59.999989+00:00,1015444,5.2584,34,TNA,-5339610.7296
2014-04-07 23:59:59.999989+00:00,1173471,14.8703,36,HVG,-17449865.811300002
2014-04-07 23:59:59.999989+00:00,-72871,5.2247,38,VRC,380729.11370000005
2014-04-07 23:59:59.999989+00:00,-3391571,3.3019,41,VCS,11198628.2849
2014-04-07 23:59:59.999989+00:00,-141915,6.7083,42,ASM,952008.3945
2014-04-07 23:59:59.999989+00:00,-2069118,6.8,44,NVB,14070002.4
2014-04-07 23:59:59.999989+00:00,613077,8.8766,45,D2D,-5442039.2982
2014-04-07 23:59:59.999989+00:00,262345,7.9993,46,SHB,-2098576.3585
2014-04-07 23:59:59.999989+00:00,395383,4.8543,48,HBC,-1919307.6969
2014-04-07 23:59:59.999989+00:00,842048,6.7211,49,SCR,-5659488.8127999995
2014-04-07 23:59:59.999989+00:00,-76145,12.0042,52,HDG,914059.809
2014-04-07 23:59:59.999989+00:00,754969,6.1604,62,KDH,-4650911.0276
2014-04-07 23:59:59.999989+00:00,545146,5.8564,63,DHC,-3192593.0344
2014-04-07 23:59:59.999989+00:00,375586,12.1186,67,HDC,-4551576.499600001
2014-04-07 23:59:59.999989+00:00,-1628313,8.1598,69,CTI,13286708.4174
2014-04-07 23:59:59.999989+00:00,154908,9.546,71,VNG,-1478751.768
2014-04-07 23:59:59.999989+00:00,-81648,10.0,72,ITA,816480.0
2014-04-07 23:59:59.999989+00:00,-94456,9.8843,73,DIG,933631.4408
2014-04-07 23:59:59.999989+00:00,89417,7.5582,74,DLG,-675831.5694
2014-04-07 23:59:59.999989+00:00,-270427,4.5445,75,TSC,1228955.5015
2014-04-07 23:59:59.999989+00:00,-101768,10.1572,76,PVT,1033677.9295999999
2014-04-07 23:59:59.999989+00:00,969178,4.3426,77,ANV,-4208752.3828
2014-04-07 23:59:59.999989+00:00,175215,11.761,78,VCG,-2060703.6149999998
2014-04-07 23:59:59.999989+00:00,96720,21.374000000000002,80,CII,-2067293.2800000003
2014-04-07 23:59:59.999989+00:00,167908,22.271,81,DRC,-3739479.068
2014-04-07 23:59:59.999989+00:00,621418,7.4762,82,KSB,-4645845.2516
2014-04-07 23:59:59.999989+00:00,1046311,4.3478,83,NT2,-4549150.9658
2014-04-07 23:59:59.999989+00:00,891372,4.416,84,TNG,-3936298.7520000003
2014-04-07 23:59:59.999989+00:00,39192,7.4,86,APG,-290020.8
2014-04-07 23:59:59.999989+00:00,-588216,20.0381,87,TCM,11786731.0296
2014-04-07 23:59:59.999989+00:00,67384,26.273000000000003,89,HAG,-1770379.8320000002
2014-04-07 23:59:59.999989+00:00,-921225,14.7339,90,SZL,13573237.0275
2014-04-07 23:59:59.999989+00:00,-548593,4.3167,92,AMV,2368111.4030999998
2014-04-07 23:59:59.999989+00:00,166351,17.7132,93,VHC,-2946608.5332
2014-04-07 23:59:59.999989+00:00,638764,5.5809,94,TIG,-3564878.0075999997
2014-04-07 23:59:59.999989+00:00,-138251,8.6967,95,IJC,1202327.4716999999
2014-04-07 23:59:59.999989+00:00,-1809834,7.2964,98,DCL,13205272.797600001
